;;;;

					71				;5

					2386				;Telescópio;Ad-Hoc;
					259				;5

					2387				;Dentista;Ad-Hoc;
					125				;5

					2388				;Tacógrafo;Ad-Hoc;
					187				;5

					2389				;Floresta;Ad-Hoc;
					61				;5

					2390				;Escada Rolante;Ad-Hoc;
					180				;5

					2391				;Progressões Aritméticas;Ad-Hoc;
					73				;5

					2392				;Pulo do Sapo;Ad-Hoc;
					185				;5

					2393				;O Mar não está para Peixe;Ad-Hoc;
					96				;5

					2394				;Corrida 1;Ad-Hoc;
					124				;5

					2395				;Transporte de Contêineres;Ad-Hoc;
					288				;5

					2396				;Corrida;Ad-Hoc;
					259				;5

					2397				;Triângulos;Ad-Hoc;
					414				;5

					2398				;Caça ao Tesouro;Ad-Hoc;
					56				;5

					2399				;Campo Minado;Ad-Hoc;
					314				;5

					2400				;Balé;Ad-Hoc;
					127				;5

					2401				;Calculadora;Ad-Hoc;
					107				;5

					2402				;Selos;Ad-Hoc;
					169				;5

					2403				;Escalonamento Ótimo;Ad-Hoc;
					86				;5

					2404				;Reduzindo Detalhes em um Mapa;Grafos;
					255				;5

					2405				;Colorindo;Ad-Hoc;
					102				;5

					2406				;Expressões;Ad-Hoc;
					171				;5

					2407				;Quadrado Mágico;Ad-Hoc;
					127				;5

					2408				;Vice-Campeão;Ad-Hoc;
					678				;5

					2409				;Colchão;Ad-Hoc;
					230				;5

					2410				;Frequencia na Aula;Ad-Hoc;
					430				;5

					2411				;O Tabuleiro Esburacado;Ad-Hoc;
					89				;5

					2412				;Tarzan;Ad-Hoc;
					108				;5

					2413				;Busca na Internet;Ad-Hoc;
					1.207				;5

					2414				;Desafio do Maior Número;Ad-Hoc;
					746				;5

					2415				;Consecutivos;Ad-Hoc;
					280				;5

					2416				;Corrida;Ad-Hoc;
					889				;5

					2417				;Campeonato;Ad-Hoc;
					243				;5

					2418				;Carnaval;Ad-Hoc;
					319				;1

					2419				;Costa;Grafos;
					342				;5

					2420				;Guerra por Território;Ad-Hoc;
					269				;5

					2421				;Álbum de Fotos;Ad-Hoc;
					144				;5

					2422				;Soma das Casas;Ad-Hoc;
					168				;5

					2423				;Receita de Bolo;Ad-Hoc;
					294				;5

					2424				;Tira-teima;Ad-Hoc;
					689				;5

					2425				;Banco;Ad-Hoc;
					73				;5

					2426				;Bomba;Ad-Hoc;
					40				;5

					2427				;Chocolate;Ad-Hoc;
					329				;5

					2428				;Capital;Ad-Hoc;
					118				;5

					2429				;Rodovia;Grafos;
					145				;5

					2430				;Catálogo de Músicas;Ad-Hoc;
					29				;5

					2431				;Lençol;Ad-Hoc;
					57				;5

					2432				;Tiro ao Alvo;Ad-Hoc;
					148				;5

					2433				;Vende-se;Ad-Hoc;
					88				;5

					2434				;Saldo do Vovô;Ad-Hoc;
					551				;5

					2435				;Corrida;Ad-Hoc;
					466				;5

					2436				;Robô;Ad-Hoc;
					105				;5

					2437				;Distância de Manhattan;Ad-Hoc;
					735				;5

					2438				;Quadradinho de 8;Ad-Hoc;
					313				;5

					2439				;Cachecol da Vovó Vitória;Ad-Hoc;
					34				;5

					2440				;Famílias de Troia;Grafos;
					303				;5

					2441				;Janela;Ad-Hoc;
					71				;5

					2442				;Plantação;Ad-Hoc;
					38				;5

					2443				;Soma de Frações;Ad-Hoc;
					264				;5

					2444				;Volume da TV;Ad-Hoc;
					502				;5

					2445				;Polígono;Ad-Hoc;
					67				;5

					2446				;Troco;Paradigmas;
					305				;5

					2447				;Torneio;Ad-Hoc;
					16				;5

					2448				;Carteiro;Ad-Hoc;
					242				;5

					2449				;Fechadura;Ad-Hoc;
					170				;5

					2450				;Matriz Escada;Ad-Hoc;
					153				;5

					2451				;PacMan;Ad-Hoc;
					246				;5

					2452				;Semente;Ad-Hoc;
					140				;5

					2453				;Língua do P;Ad-Hoc;
					431				;5

					2454				;Flíper;Ad-Hoc;
					2.069				;1

					2455				;Gangorra;Ad-Hoc;
					1.003				;5

					2456				;Cartas;Ad-Hoc;
					493				;5

					2457				;Letras;Ad-Hoc;
					377				;5

					2458				;Setas;Ad-Hoc;
					108				;5

					2459				;Copa do Mundo;Ad-Hoc;
					84				;5

					2460				;Fila;Ad-Hoc;
					366				;5

					2461				;Blefe;Ad-Hoc;
					74				;5

					2462				;Voo;Ad-Hoc;
					32				;5

					2463				;Corredor;Ad-Hoc;
					180				;5

					2464				;Decifra;Ad-Hoc;
					229				;5

					2465				;Passa Bolinha;Ad-Hoc;
					128				;5

					2466				;Sinuca;Ad-Hoc;
					151				;5

					2467				;Frequência;Ad-Hoc;
					40				;5

					2468				;Mapa;Ad-Hoc;
					81				;5

					2469				;Notas;Ad-Hoc;
					383				;5

					2470				;Jogo da Memória;Ad-Hoc;
					91				;5

					2471				;Quadrado;Ad-Hoc;
					90				;5

					2472				;Tapetes;Ad-Hoc;
					196				;5

					2473				;Loteria;Ad-Hoc;
					662				;1

					2474				;Burlando o Sistema;Matemática;
					79				;5

					2475				;Confecção de Presentes;Paradigmas;
					56				;6

					2476				;Entregas do Noel;Grafos;
					93				;7

					2477				;Rede de Distribuição;Grafos;
					7				;7

					2478				;Acerte o Presente;Ad-Hoc;
					262				;1

					2479				;Ordenando a Lista de Crianças do Papai Noel;Ad-Hoc;
					888				;1

					2480				;Luzes Vermelhas;Paradigmas;
					24				;5

					2481				;É Uma Cilada Bino;Paradigmas;
					74				;3

					2482				;Etiquetas de Noel;Estruturas e Bibliotecas;
					416				;2

					2483				;Feliz Nataaal!;Iniciante;
					3.869				;1

					2484				;Abracadabra;Strings;
					1.275				;1

					2485				;Bicho da Goiaba;Grafos;
					205				;2

					2486				;C Mais ou Menos?;Iniciante;
					1.090				;1

					2487				;Do Lado Escuro do Código;Ad-Hoc;
					34				;2

					2488				;É Na Batida do Cavalo!;Estruturas e Bibliotecas;
					54				;4

					2489				;Flecha no Coelho;Matemática;
					168				;2

					2490				;Garoto Ixpertinho;Grafos;
					41				;3

					2491				;Habay e Robfilho – Os Fujões;Paradigmas;
					10				;3

					2492				;Ilhas Isoladas;Estruturas e Bibliotecas;
					112				;2

					2493				;Jogo do Operador;Iniciante;
					381				;1

					2494				;Canetas;Matemática;
					90				;2

					2495				;Onde Está Minha Caneta?;Estruturas e Bibliotecas;
					202				;2

					2496				;A Única Chance;Estruturas e Bibliotecas;
					343				;1

					2497				;Contando Ciclos;Matemática;
					475				;1

					2498				;Ajude Vânia;Paradigmas;
					256				;3

					2499				;Triângulo Interno;Matemática;
					53				;2

					2500				;William Xorando;Ad-Hoc;
					48				;2

					2501				;Fatores Permitidos;Paradigmas;
					25				;4

					2502				;Decifrando a Carta Criptografada;Iniciante;
					349				;1

					2503				;Corrida de Regularidade;Estruturas e Bibliotecas;
					30				;2

					2504				;Biorritmo;Ad-Hoc;
					6				;2

					2505				;Autopotencial;Matemática;
					131				;2

					2506				;Fila do SUS;Estruturas e Bibliotecas;
					45				;3

					2507				;Código de Hamming;Ad-Hoc;
					2				;3

					2508				;Guru da Sorte;Ad-Hoc;
					242				;2

					2509				;Editor Latex;Strings;
					11				;3

					2510				;Batmain;Iniciante;
					1.348				;1

					2511				;WWW;Ad-Hoc;
					137				;2

					2512				;O Jogo Reverse;Ad-Hoc;
					19				;3

					2513				;Xoringan;Ad-Hoc;
					27				;4

					2514				;Alinhamento Lunar;Matemática;
					138				;2

					2515				;Bolacha;Ad-Hoc;
					124				;2

					2516				;Corrida;Matemática;
					351				;1

					2517				;Desafio PoGro;Geometria Computacional;
					37				;5

					2518				;Escada do DINF;Geometria Computacional;
					382				;1

					2519				;Estratégia Campeã;Estruturas e Bibliotecas;
					42				;4

					2520				;O Último Analógimôn;Iniciante;
					652				;1

					2521				;Pergunte à Geógrafa;Geometria Computacional;
					29				;5

					2522				;Rede do DINF;Grafos;
					131				;3

					2523				;A Mensagem de Will;Iniciante;
					1.294				;1

					2524				;Balas de Morango;Paradigmas;
					94				;3

					2525				;Cacheiro Viajante;Geometria Computacional;
					45				;7

					2526				;Cardápio;Estruturas e Bibliotecas;
					60				;4

					2527				;Cheddar;Paradigmas;
					94				;3

					2528				;Cidade Proibida;Grafos;
					98				;3

					2529				;Circo das Pulgas;Grafos;
					30				;7

					2530				;Cola;Ad-Hoc;
					126				;3

					2531				;Compras em FdI;Estruturas e Bibliotecas;
					177				;4

					2532				;Demogorgon;Paradigmas;
					197				;3

					2533				;Estágio;Iniciante;
					736				;1

					2534				;Exame Geral;Iniciante;
					1.074				;1

					2535				;Feira de Adoção;Strings;
					88				;2

					2536				;FHBZMIPS;Ad-Hoc;
					30				;3

					2537				;GigaDrive;Estruturas e Bibliotecas;
					63				;3

					2538				;Ginásio;Estruturas e Bibliotecas;
					78				;3

					2539				;High Five;Ad-Hoc;
					113				;3

					2540				;Impeachment do Líder;Iniciante;
					991				;1

					2541				;Ingrest;Geometria Computacional;
					40				;4

					2542				;Iu-Di-Oh!;Iniciante;
					572				;1

					2543				;Jogatina UFPR;Iniciante;
					698				;1

					2544				;Kage Bunshin no Jutsu;Iniciante;
					965				;1

					2545				;Manyfile;Grafos;
					130				;4

					2546				;Mesada;Estruturas e Bibliotecas;
					93				;6

					2547				;Montanha-Russa;Iniciante;
					904				;1

					2548				;Museu Virtual 3D;Ad-Hoc;
					243				;1

					2549				;Nomes de Usuários;Strings;
					139				;3

					2550				;Novo Campus;Grafos;
					157				;3

					2551				;Novo Recorde;Iniciante;
					484				;1

					2552				;PãodeQuejoSweeper;Iniciante;
					653				;1

					2553				;Passeio em FdI;Paradigmas;
					140				;4

					2554				;Pizza Antes de BH;Iniciante;
					444				;1

					2555				;Quiz Universitário;Paradigmas;
					24				;4

					2556				;Reinauguração do CEI;Ad-Hoc;
					41				;3

					2557				;R+L=J;Strings;
					305				;2

					2558				;Robô Aspirador;Grafos;
					25				;5

					2559				;Sexta-Feira 13;Estruturas e Bibliotecas;
					44				;7

					2560				;Surf Aquático;Estruturas e Bibliotecas;
					203				;3

					2561				;Tesouro;Geometria Computacional;
					32				;3

					2562				;Tipos Analógimôn;Grafos;
					258				;2

					2563				;Transfira Para o Professor;Paradigmas;
					103				;3

					2564				;Troca ou Não Troca;Ad-Hoc;
					69				;2

					2565				;Tubos de Ensaio;Ad-Hoc;
					55				;4

					2566				;Viagem Para BH;Grafos;
					110				;4

					2567				;Virus;Ad-Hoc;
					213				;1

					2568				;Ações;Ad-Hoc;
					204				;5

					2569				;A Bruxa do 7 x 1;Ad-Hoc;
					335				;5

					2570				;Californication;Ad-Hoc;
					121				;5

					2571				;Doador;Ad-Hoc;
					63				;5

					2572				;Escalação;Ad-Hoc;
					131				;5

					2573				;Caça ao Tesouro;Ad-Hoc;
					40				;5

					2574				;Lagoa Das Capivaras;Ad-Hoc;
					34				;5

					2575				;Árvore de Natal;Ad-Hoc;
					80				;5

					2576				;Invertendo Setas;Ad-Hoc;
					119				;5

					2577				;Jogo das Caixas;Ad-Hoc;
					12				;5

					2578				;Ontarama Meraini;Ad-Hoc;
					27				;5

					2579				;Nagol;Ad-Hoc;
					207				;5

					2580				;Mestre Pokémon Ho;Ad-Hoc;
					6				;5

					2581				;I am Toorg!;Iniciante;
					1.419				;1

					2582				;System of a Download;Iniciante;
					1.318				;1

					2583				;Chirrin Chirrion;Strings;
					131				;2

					2584				;Pentágono;Matemática;
					190				;3

					2585				;Dominó Incompleto;Grafos;
					34				;4

					2586				;Cubonacci;Ad-Hoc;
					29				;2

					2587				;Jetiqui;Strings;
					156				;1

					2588				;Jogo dos Palíndromos;Strings;
					298				;2

					2589				;Maior Distância Entre Primos Consecutivos;Matemática;
					172				;4

					2590				;Sete;Ad-Hoc;
					587				;2

					2591				;HameKameKa;Strings;
					336				;2

					2592				;VaiNaSort;Ad-Hoc;
					237				;2

					2593				;Eachianos I;Estruturas e Bibliotecas;
					476				;5

					2594				;Eachianos II;Estruturas e Bibliotecas;
					524				;5

					2595				;Cash Roial;Ad-Hoc;
					96				;2

					2596				;Xenlonguinho;Matemática;
					312				;1

					2597				;Xenlongão;Matemática;
					88				;3

					2598				;Colocando Radares;Matemática;
					491				;1

					2599				;Contando Radares;Paradigmas;
					136				;3

					2600				;Tustin e Seu Dado Novo;Ad-Hoc;
					330				;1

					2601				;Tustin e Seu Dado Antigo;Ad-Hoc;
					54				;3

					2602				;Select Básico;SQL;
					3.196				;1

					2603				;Endereço dos Clientes;SQL;
					2.732				;1

					2604				;Menores que 10 ou Maiores que 100;SQL;
					2.418				;1

					2605				;Representantes Executivos;SQL;
					1.708				;1

					2606				;Categorias;SQL;
					1.514				;1

					2607				;Cidades em Ordem Alfabética;SQL;
					1.509				;1

					2608				;Maior e Menor Preço;SQL;
					1.446				;1

					2609				;Produtos por Categorias;SQL;
					1.058				;1

					2610				;Valor Médio dos Produtos;SQL;
					1.048				;1

					2611				;Filmes de Ação;SQL;
					1.152				;1

					2612				;Os Atores Silva;SQL;
					897				;1

					2613				;Filmes em Promoção;SQL;
					936				;1

					2614				;Locações de Setembro;SQL;
					778				;1

					2615				;Expandindo o Negocio;SQL;
					884				;1

					2616				;Nenhuma Locação;SQL;
					729				;1

					2617				;Fornecedor Ajax SA;SQL;
					828				;1

					2618				;Produtos Importados;SQL;
					757				;1

					2619				;Super Luxo;SQL;
					739				;1

					2620				;Pedidos no Primeiro Semestre;SQL;
					628				;1

					2621				;Quantidades Entre 10 e 20;SQL;
					723				;1

					2622				;Pessoas jurídicas;SQL;
					720				;1

					2623				;Categorias com Vários Produtos;SQL;
					589				;1

					2624				;Quantidades de Cidades por Clientes;SQL;
					718				;1

					2625				;Máscara de CPF;SQL;
					449				;2

					2626				;Turma do JB6;Iniciante;
					218				;5

					2627				;Bonde de Autômatos;Ad-Hoc;
					51				;5

					2628				;Caça ao Tesouro;Ad-Hoc;
					22				;5

					2629				;Rodoido;Ad-Hoc;
					40				;5

					2630				;Escala de Cinza;Iniciante;
					539				;5

					2631				;Formando Duplas;Iniciante;
					75				;5

					2632				;Magic and Sword;Iniciante;
					57				;5

					2633				;Churras no Yuri;Iniciante;
					423				;5

					2634				;Em Prol da Ciência;Iniciante;
					2				;5

					2635				;Navegador Web;Iniciante;
					80				;5

					2636				;3-RSA;Iniciante;
					160				;5

					2637				;Casa do Batera;Iniciante;
					4				;5

					2639				;Cluedo;Iniciante;
					2				;5

					2640				;Missão Improvável;Iniciante;
					2				;5

					2641				;Dinheiro por Nada;Iniciante;
					2				;5

					2643				;Posterizar;Iniciante;
					3				;5

					2644				;Replicate Replicate Rfplicbte;Ad-Hoc;
					1				;5

					2645				;Scenery;Ad-Hoc;
					0				;6

					2646				;Secret Chamber at Mount Rushmore;Iniciante;
					83				;5

					2648				;Tarot Sham Boast;Iniciante;
					1				;5

					2650				;Construindo Muralhas;Ad-Hoc;
					327				;1

					2651				;Link Bolado;Strings;
					707				;1

					2652				;Quantas Árvores?;Grafos;
					30				;5

					2653				;Dijkstra;Iniciante;
					574				;1

					2654				;Godofor;Ad-Hoc;
					196				;2

					2655				;Trilha Perigosa;Estruturas e Bibliotecas;
					92				;3

					2656				;Rhombus;Estruturas e Bibliotecas;
					32				;5

					2657				;Sensate;Grafos;
					64				;3

					2658				;Acordes Intergaláticos;Estruturas e Bibliotecas;
					199				;7

					2659				;Brincadeira;Ad-Hoc;
					79				;5

					2660				;Cigarras Periódicas;Matemática;
					268				;4

					2661				;Despojados;Matemática;
					403				;5

					2662				;Escala Musical;Ad-Hoc;
					295				;3

					2663				;Fase;Iniciante;
					881				;1

					2664				;Ginástica;Paradigmas;
					322				;5

					2665				;Hipercampo;Geometria Computacional;
					155				;5

					2666				;Imposto Real;Grafos;
					264				;5

					2667				;Jogo de Boca;Matemática;
					576				;3

					2668				;K-ésimo;Matemática;
					71				;8

					2669				;Laboratório de Biotecnologia;Strings;
					66				;8

					2670				;Máquina de Café;Iniciante;
					1.610				;1

					2671				;Decodificando o Texto;Estruturas e Bibliotecas;
					30				;6

					2672				;Máscara de Rede;Ad-Hoc;
					36				;4

					2673				;Resistores Série e Paralelo;Ad-Hoc;
					20				;4

					2674				;Super Primos: Ativar!;Iniciante;
					601				;2

					2675				;Rouba Monte;Ad-Hoc;
					105				;3

					2676				;Cidade no Centro;Grafos;
					64				;7

					2677				;Par ou Ímpar;Paradigmas;
					108				;4

					2678				;Discagem de Voz;Strings;
					232				;2

					2679				;Sucessor Par;Ad-Hoc;
					1.191				;1

					2680				;Folha de Pagamentos;Matemática;
					174				;4

					2681				;Macacos da Torre de Hanoi;Matemática;
					74				;5

					2682				;Detector de Falhas;Ad-Hoc;
					558				;1

					2683				;Espaço de Projeto;Grafos;
					165				;3

					2684				;Ajude o Professor Webscript!!;Iniciante;
					7				;1

					2685				;A Mudança;Iniciante;
					266				;1

					2686				;A Mudança Continua!!;Iniciante;
					73				;1

					2687				;Dominação Bacteriana;Iniciante;
					54				;1

					2688				;Escolhendo um Lugar;Grafos;
					9				;1

					2689				;Jogo do Mião;Iniciante;
					19				;1

					2690				;Nova Senha RA;Iniciante;
					232				;5

					2691				;O Matemático;Strings;
					259				;1

					2692				;Teclado Zoeiro;Strings;
					423				;1

					2693				;Van;Ad-Hoc;
					367				;1

					2694				;Problema com a Calculadora;Strings;
					435				;1

					2695				;Arrumando Lajotas;Iniciante;
					14				;5

					2697				;Sequencia Completa de Naebbirac;Strings;
					111				;5

					2698				;Dispositivo Assombrado;Iniciante;
					55				;5

					2699				;Enigma;Iniciante;
					75				;5

					2700				;Angariando Fundos;Iniciante;
					58				;5

					2701				;Portas da Incerteza;Iniciante;
					25				;5

					2702				;Escolha Difícil;Iniciante;
					885				;5

					2703				;Estradas Imperiais;Iniciante;
					126				;5

					2704				;Sapo Saltador;Iniciante;
					39				;5

					2705				;Mantenha Coberto;Iniciante;
					26				;5

					2706				;Linearville;Iniciante;
					10				;5

					2708				;Turistas no Parque Huacachina;Iniciante;
					235				;5

					2709				;As Moedas de Robbie;Iniciante;
					78				;5

					2710				;Jogo da Matriz;Iniciante;
					27				;5

					2711				;Destravando o Celular;Matemática;
					43				;7

					2712				;Rodízio Veicular;Iniciante;
					468				;1

					2713				;O Mago é Implacável!;Paradigmas;
					31				;4

					2714				;Minha Senha Provisória;Strings;
					218				;2

					2715				;Dividindo os Trabalhos I;Iniciante;
					141				;2

					2716				;Dividindo os Trabalhos II;Paradigmas;
					298				;6

					2717				;Tempo do Duende;Iniciante;
					1.354				;1

					2718				;Luzes de Natal;Iniciante;
					322				;1

					2719				;Quantas Viagens Fará o Noel?;Ad-Hoc;
					229				;2

					2720				;Presentes Grandes;Iniciante;
					155				;2

					2721				;Indecisão das Renas;Iniciante;
					587				;3

					2722				;Pegadinha de Evergreen;Strings;
					322				;1

					2723				;Equilibrando Presentes;Paradigmas;
					108				;4

					2724				;Ajude Patatatitu;Iniciante;
					112				;1

					2725				;Vila Natalina;Grafos;
					81				;1

					2726				;Trenó Lotado;Matemática;
					24				;2

					2727				;Código Secreto;Iniciante;
					224				;1

					2728				;Grace Hopper, a Vovó do Cobol;Strings;
					353				;1

					2729				;Lista de Compras;Estruturas e Bibliotecas;
					246				;1

					2730				;Pares Pareados;Ad-Hoc;
					114				;5

					2731				;Programação de Viagem;Grafos;
					55				;5

					2732				;Reino De Alice;Grafos;
					86				;5

					2733				;O Armário da Leitora;Ad-Hoc;
					83				;5

					2734				;Trocando Presentes;Estruturas e Bibliotecas;
					55				;5

					2735				;O Presente de Nina;Matemática;
					35				;5

					2736				;Números de Avalon;Ad-Hoc;
					20				;5

					2737				;Advogados;SQL;
					165				;1

					2738				;Concurso;SQL;
					158				;1

					2739				;Dia de Pagamento;SQL;
					137				;1

					2740				;Liga;SQL;
					119				;1

					2741				;Notas dos Alunos;SQL;
					171				;1

					2742				;O Multiverso de Richard;SQL;
					112				;1

					2743				;Quantidade de Caracteres;SQL;
					136				;1

					2744				;Senhas;SQL;
					141				;1

					2745				;Taxas;SQL;
					112				;1

					2746				;Virus;SQL;
					132				;1

					2747				;Saída 1;Iniciante;
					561				;1

					2748				;Saída 2;Iniciante;
					394				;1

					2749				;Saída 3;Iniciante;
					318				;1

					2750				;Saída 4;Iniciante;
					178				;1

					2751				;Saída 5;Iniciante;
					105				;1

					2752				;Saída 6;Iniciante;
					198				;1

					2753				;Saída 7;Iniciante;
					340				;1

					2754				;Saída 8;Iniciante;
					181				;1

					2755				;Saída 9;Iniciante;
					143				;1

					2756				;Saída 10;Iniciante;
					308				;1

					2757				;Entrada e Saída de Números Inteiros;Iniciante;
					111				;1

					2758				;Entrada e Saída de Números Reais;Iniciante;
					98				;1

					2759				;Entrada e Saída de Carácter;Iniciante;
					223				;1

					2760				;Entrada e Saída de String;Iniciante;
					187				;1

					2761				;Entrada e Saída de Vários Tipos;Iniciante;
					60				;1

					2762				;Entrada e Saída 6;Iniciante;
					323				;1

					2763				;Entrada e Saída CPF;Iniciante;
					591				;1

					2764				;Entrada e Saída de Data;Iniciante;
					443				;1

					2765				;Entrada e Saída com Virgula;Iniciante;
					407				;1

					2766				;Entrada e Saída Lendo e Pulando Nomes;Iniciante;
					428				;1

					2767				;Festa;Matemática;
					95				;3

					2768				;Grafo do Dabriel;Grafos;
					66				;3

					2769				;Linha de Montagem;Iniciante;
					28				;1

					2770				;Tamanho da Placa;Iniciante;
					165				;1

					2771				;Média;Ad-Hoc;
					64				;2

					2772				;Plantação;Iniciante;
					27				;1

					2773				;Menor Caminho;Geometria Computacional;
					41				;3

					2774				;Precisão do Sensor;Iniciante;
					93				;1

					2775				;Preparando a Produção;Iniciante;
					73				;1

					2776				;Promoções;Iniciante;
					62				;1

					2777				;Subsets do Dabriel;Matemática;
					31				;5

					2778				;Matriz do Dabriel;Paradigmas;
					17				;2

					2779				;Álbum da Copa;Iniciante;
					56				;1

					2780				;Basquete de Robôs;Iniciante;
					187				;1

					2781				;Câmara de Compensação;Iniciante;
					35				;2

					2782				;Escadinha;Iniciante;
					66				;1

					2783				;Figurinhas da Copa;Iniciante;
					158				;1

					2784				;Ilhas;Iniciante;
					82				;1

					2785				;Pirâmide;Iniciante;
					43				;1

					2786				;Piso da Escola;Iniciante;
					184				;1

					2787				;Xadrez;Iniciante;
					334				;1

					2788				;Aula;Ad-Hoc;
					7				;5

					2789				;Crise Hídrica;Ad-Hoc;
					21				;5

					2790				;Dados;Ad-Hoc;
					46				;5

					2791				;Feijão;Iniciante;
					216				;1

					2792				;Golnaldinho;Ad-Hoc;
					68				;5

					2793				;HM;Ad-Hoc;
					31				;5

					2794				;Montes Claros;Ad-Hoc;
					70				;5

					2795				;Palíndromo;Ad-Hoc;
					28				;5

					2796				;Planta da Casa;Ad-Hoc;
					8				;5

					2797				;Aplicando Prova;Ad-Hoc;
					37				;5

					2798				;Lero-Lero da Mineira;Ad-Hoc;
					24				;5

					2799				;Coral Nortista;Paradigmas;
					1				;4

					2800				;Brincando de Consultas;Estruturas e Bibliotecas;
					18				;5

					2801				;Cifra Affine;Matemática;
					8				;3

					2802				;Dividindo Círculos;Iniciante;
					30				;1

					2803				;Estados do Norte;Ad-Hoc;
					75				;1

					2804				;Ferrovias;Iniciante;
					4				;1

					2805				;Binarizando a Matriz;Estruturas e Bibliotecas;
					6				;3

					2806				;Ingredientes Típicos;Ad-Hoc;
					9				;3

					2807				;Iccanobif;Iniciante;
					89				;1

					2808				;Mais Cavalos;Iniciante;
					61				;1

					2809				;K-ésimo Caminho;Grafos;
					15				;4

					2810				;Combate à Dengue 2.0;Grafos;
					7				;3

					2811				;Sibi-Xor;Paradigmas;
					9				;4
